"subject"	"block"	"task"	"trial"	"cue"	"key_pressed"	"is_common"	"outcome"	"is_correct"	"is_correct_nback"
6	2	"GNG"	187	"go to win"	1	1	1	1	NA
6	2	"GNG"	188	"no-go to win"	0	1	1	1	NA
6	2	"GNG"	189	"no-go to win"	0	0	0	1	NA
6	2	"GNG"	190	"go to win"	1	1	1	1	NA
6	2	"GNG"	191	"no-go to win"	0	1	1	1	NA
6	2	"GNG"	192	"go to avoid losing"	1	1	0	1	NA
6	2	"GNG"	193	"no-go to win"	0	1	1	1	NA
6	2	"GNG"	194	"go to win"	0	1	0	0	NA
6	2	"GNG"	195	"go to win"	1	1	1	1	NA
6	2	"GNG"	196	"no-go to avoid losing"	0	1	0	1	NA
6	2	"GNG"	197	"no-go to avoid losing"	0	0	-1	1	NA
6	2	"GNG"	198	"go to avoid losing"	0	1	-1	0	NA
6	2	"GNG"	199	"go to win"	1	0	0	1	NA
6	2	"GNG"	200	"no-go to win"	0	1	1	1	NA
6	2	"GNG"	201	"go to win"	0	0	1	0	NA
6	2	"GNG"	202	"go to avoid losing"	0	1	-1	0	NA
6	2	"GNG"	203	"go to avoid losing"	1	0	-1	1	NA
6	2	"GNG"	204	"no-go to avoid losing"	0	1	0	1	NA
6	2	"GNG"	205	"go to win"	1	1	1	1	NA
6	2	"GNG"	206	"no-go to avoid losing"	0	0	-1	1	NA
6	2	"GNG"	207	"go to win"	1	1	1	1	NA
6	2	"GNG"	208	"go to avoid losing"	1	1	0	1	NA
6	2	"GNG"	209	"go to avoid losing"	0	1	-1	0	NA
6	2	"GNG"	210	"no-go to avoid losing"	0	1	0	1	NA
6	2	"GNG"	211	"go to avoid losing"	0	1	-1	0	NA
6	2	"GNG"	212	"go to avoid losing"	0	1	-1	0	NA
6	2	"GNG"	213	"go to avoid losing"	1	1	0	1	NA
6	2	"GNG"	214	"no-go to win"	0	1	1	1	NA
6	2	"GNG"	215	"go to avoid losing"	0	1	-1	0	NA
6	2	"GNG"	216	"no-go to win"	0	1	1	1	NA
6	2	"GNG"	217	"no-go to win"	0	1	1	1	NA
6	2	"GNG"	218	"go to win"	1	0	0	1	NA
6	2	"GNG"	219	"no-go to avoid losing"	0	1	0	1	NA
6	2	"GNG"	220	"go to win"	1	1	1	1	NA
6	2	"GNG"	221	"go to avoid losing"	1	0	-1	1	NA
6	2	"GNG"	222	"go to avoid losing"	0	1	-1	0	NA
6	2	"GNG"	223	"go to win"	1	0	0	1	NA
6	2	"GNG"	224	"no-go to avoid losing"	0	1	0	1	NA
6	2	"GNG"	225	"go to win"	1	1	1	1	NA
6	2	"GNG"	226	"no-go to avoid losing"	0	1	0	1	NA
6	2	"GNG"	227	"go to win"	1	0	0	1	NA
6	2	"GNG"	228	"no-go to win"	0	1	1	1	NA
6	2	"GNG"	229	"go to avoid losing"	1	1	0	1	NA
6	2	"GNG"	230	"no-go to win"	0	0	0	1	NA
6	2	"GNG"	231	"go to avoid losing"	1	1	0	1	NA
6	2	"GNG"	232	"go to win"	1	1	1	1	NA
6	2	"GNG"	233	"go to win"	1	1	1	1	NA
6	2	"GNG"	234	"go to avoid losing"	0	1	-1	0	NA
6	2	"GNG"	235	"no-go to win"	0	1	1	1	NA
6	2	"GNG"	236	"no-go to avoid losing"	0	0	-1	1	NA
6	2	"GNG"	237	"no-go to win"	0	1	1	1	NA
6	2	"GNG"	238	"no-go to avoid losing"	0	1	0	1	NA
6	2	"GNG"	239	"go to avoid losing"	1	1	0	1	NA
6	2	"GNG"	240	"no-go to win"	0	1	1	1	NA
11	1	"GNG"	1	"go to win"	1	0	0	1	NA
11	1	"GNG"	2	"go to win"	1	1	1	1	NA
11	1	"GNG"	3	"no-go to avoid losing"	1	0	0	0	NA
11	1	"GNG"	4	"go to avoid losing"	1	1	0	1	NA
11	1	"GNG"	5	"no-go to avoid losing"	1	1	-1	0	NA
11	1	"GNG"	6	"go to win"	1	1	1	1	NA
11	1	"GNG"	7	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	8	"go to avoid losing"	1	1	0	1	NA
11	1	"GNG"	9	"go to win"	1	1	1	1	NA
11	1	"GNG"	10	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	11	"go to win"	1	1	1	1	NA
11	1	"GNG"	12	"no-go to win"	1	0	1	0	NA
11	1	"GNG"	13	"go to avoid losing"	1	0	-1	1	NA
11	1	"GNG"	14	"go to win"	1	1	1	1	NA
11	1	"GNG"	15	"go to avoid losing"	0	1	-1	0	NA
11	1	"GNG"	16	"go to win"	1	1	1	1	NA
11	1	"GNG"	17	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	18	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	19	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	20	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	21	"go to win"	1	1	1	1	NA
11	1	"GNG"	22	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	23	"go to avoid losing"	0	1	-1	0	NA
11	1	"GNG"	24	"go to win"	1	1	1	1	NA
11	1	"GNG"	25	"no-go to avoid losing"	0	0	-1	1	NA
11	1	"GNG"	26	"go to win"	1	0	0	1	NA
11	1	"GNG"	27	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	28	"no-go to avoid losing"	0	0	-1	1	NA
11	1	"GNG"	29	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	30	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	31	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	32	"go to win"	1	1	1	1	NA
11	1	"GNG"	33	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	34	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	35	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	36	"go to win"	1	1	1	1	NA
11	1	"GNG"	37	"go to avoid losing"	1	1	0	1	NA
11	1	"GNG"	38	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	39	"go to win"	1	0	0	1	NA
11	1	"GNG"	40	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	41	"go to avoid losing"	1	1	0	1	NA
11	1	"GNG"	42	"go to win"	1	1	1	1	NA
11	1	"GNG"	43	"go to win"	1	1	1	1	NA
11	1	"GNG"	44	"go to avoid losing"	1	1	0	1	NA
11	1	"GNG"	45	"go to win"	1	0	0	1	NA
11	1	"GNG"	46	"go to avoid losing"	1	1	0	1	NA
11	1	"GNG"	47	"go to win"	1	1	1	1	NA
11	1	"GNG"	48	"go to avoid losing"	0	1	-1	0	NA
11	1	"GNG"	49	"no-go to win"	1	0	1	0	NA
11	1	"GNG"	50	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	51	"go to win"	1	1	1	1	NA
11	1	"GNG"	52	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	53	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	54	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	55	"go to avoid losing"	1	1	0	1	NA
11	1	"GNG"	56	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	57	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	58	"no-go to avoid losing"	0	0	-1	1	NA
11	1	"GNG"	59	"go to avoid losing"	1	1	0	1	NA
11	1	"GNG"	60	"go to win"	1	1	1	1	NA
11	1	"GNG"	61	"go to win"	1	1	1	1	NA
11	1	"GNG"	62	"no-go to win"	1	0	1	0	NA
11	1	"GNG"	63	"go to avoid losing"	1	0	-1	1	NA
11	1	"GNG"	64	"go to avoid losing"	1	1	0	1	NA
11	1	"GNG"	65	"no-go to avoid losing"	1	1	-1	0	NA
11	1	"GNG"	66	"no-go to win"	1	0	1	0	NA
11	1	"GNG"	67	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	68	"go to avoid losing"	1	1	0	1	NA
11	1	"GNG"	69	"go to win"	1	1	1	1	NA
11	1	"GNG"	70	"go to win"	1	1	1	1	NA
11	1	"GNG"	71	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	72	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	73	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	74	"go to avoid losing"	1	1	0	1	NA
11	1	"GNG"	75	"go to avoid losing"	1	1	0	1	NA
11	1	"GNG"	76	"go to avoid losing"	1	0	-1	1	NA
11	1	"GNG"	77	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	78	"go to avoid losing"	1	1	0	1	NA
11	1	"GNG"	79	"go to win"	1	1	1	1	NA
11	1	"GNG"	80	"no-go to win"	1	0	1	0	NA
11	1	"GNG"	81	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	82	"go to win"	1	1	1	1	NA
11	1	"GNG"	83	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	84	"go to win"	1	1	1	1	NA
11	1	"GNG"	85	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	86	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	87	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	88	"go to avoid losing"	1	1	0	1	NA
11	1	"GNG"	89	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	90	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	91	"no-go to avoid losing"	0	0	-1	1	NA
11	1	"GNG"	92	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	93	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	94	"go to avoid losing"	1	0	-1	1	NA
11	1	"GNG"	95	"no-go to avoid losing"	0	0	-1	1	NA
11	1	"GNG"	96	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	97	"go to avoid losing"	1	0	-1	1	NA
11	1	"GNG"	98	"go to avoid losing"	1	0	-1	1	NA
11	1	"GNG"	99	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	100	"go to win"	1	0	0	1	NA
11	1	"GNG"	101	"go to avoid losing"	0	0	0	0	NA
11	1	"GNG"	102	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	103	"go to avoid losing"	0	1	-1	0	NA
11	1	"GNG"	104	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	105	"go to win"	1	1	1	1	NA
11	1	"GNG"	106	"go to win"	1	1	1	1	NA
11	1	"GNG"	107	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	108	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	109	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	110	"go to avoid losing"	0	1	-1	0	NA
11	1	"GNG"	111	"go to avoid losing"	1	0	-1	1	NA
11	1	"GNG"	112	"go to avoid losing"	0	1	-1	0	NA
11	1	"GNG"	113	"go to win"	1	1	1	1	NA
11	1	"GNG"	114	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	115	"go to avoid losing"	1	1	0	1	NA
11	1	"GNG"	116	"go to avoid losing"	1	1	0	1	NA
11	1	"GNG"	117	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	118	"no-go to win"	1	1	0	0	NA
11	1	"GNG"	119	"no-go to avoid losing"	0	1	0	1	NA
11	1	"GNG"	120	"go to win"	1	1	1	1	NA
11	2	"WMGNG"	121	"go to avoid losing"	0	1	-1	0	0
11	2	"WMGNG"	122	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	123	"go to win"	1	1	1	1	1
11	2	"WMGNG"	124	"go to avoid losing"	1	0	-1	1	1
11	2	"WMGNG"	125	"go to win"	1	0	0	1	1
11	2	"WMGNG"	126	"no-go to win"	1	0	1	0	1
11	2	"WMGNG"	127	"go to win"	1	0	0	1	1
11	2	"WMGNG"	128	"go to win"	1	0	0	1	1
11	2	"WMGNG"	129	"go to win"	1	1	1	1	1
11	2	"WMGNG"	130	"go to avoid losing"	1	1	0	1	0
11	2	"WMGNG"	131	"go to avoid losing"	1	1	0	1	0
11	2	"WMGNG"	132	"go to win"	1	1	1	1	1
11	2	"WMGNG"	133	"no-go to win"	1	0	0	0	0
11	2	"WMGNG"	134	"go to avoid losing"	1	0	-1	1	1
11	2	"WMGNG"	135	"no-go to avoid losing"	1	0	0	0	1
11	2	"WMGNG"	136	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	137	"go to win"	1	1	1	1	1
11	2	"WMGNG"	138	"no-go to win"	1	0	1	0	1
11	2	"WMGNG"	139	"no-go to avoid losing"	1	0	0	0	1
11	2	"WMGNG"	140	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	141	"go to win"	1	0	0	1	1
11	2	"WMGNG"	142	"no-go to avoid losing"	0	0	-1	1	1
11	2	"WMGNG"	143	"go to avoid losing"	0	1	-1	0	1
11	2	"WMGNG"	144	"go to avoid losing"	1	1	0	1	1
11	2	"WMGNG"	145	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	146	"go to win"	1	1	1	1	1
11	2	"WMGNG"	147	"no-go to avoid losing"	1	1	-1	0	1
11	2	"WMGNG"	148	"go to win"	1	0	0	1	1
11	2	"WMGNG"	149	"go to win"	1	0	0	1	1
11	2	"WMGNG"	150	"go to win"	1	1	1	1	1
11	2	"WMGNG"	151	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	152	"go to win"	1	1	1	1	1
11	2	"WMGNG"	153	"no-go to avoid losing"	1	1	-1	0	1
11	2	"WMGNG"	154	"no-go to win"	1	1	0	0	0
11	2	"WMGNG"	155	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	156	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	157	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	158	"go to avoid losing"	0	1	-1	0	1
11	2	"WMGNG"	159	"no-go to avoid losing"	0	1	0	1	1
11	2	"WMGNG"	160	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	161	"go to win"	1	1	1	1	1
11	2	"WMGNG"	162	"no-go to avoid losing"	1	1	-1	0	1
11	2	"WMGNG"	163	"go to win"	1	1	1	1	1
11	2	"WMGNG"	164	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	165	"no-go to win"	1	1	0	0	0
11	2	"WMGNG"	166	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	167	"no-go to avoid losing"	1	1	-1	0	1
11	2	"WMGNG"	168	"go to avoid losing"	1	0	-1	1	1
11	2	"WMGNG"	169	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	170	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	171	"no-go to avoid losing"	0	1	0	1	1
11	2	"WMGNG"	172	"no-go to avoid losing"	0	1	0	1	1
11	2	"WMGNG"	173	"no-go to avoid losing"	0	1	0	1	1
11	2	"WMGNG"	174	"go to avoid losing"	0	1	-1	0	1
11	2	"WMGNG"	175	"go to win"	1	1	1	1	1
11	2	"WMGNG"	176	"no-go to avoid losing"	0	1	0	1	1
11	2	"WMGNG"	177	"go to avoid losing"	0	1	-1	0	1
11	2	"WMGNG"	178	"no-go to avoid losing"	0	0	-1	1	1
11	2	"WMGNG"	179	"no-go to avoid losing"	0	1	0	1	1
11	2	"WMGNG"	180	"go to win"	1	1	1	1	1
11	2	"WMGNG"	181	"go to win"	1	1	1	1	1
11	2	"WMGNG"	182	"go to avoid losing"	0	1	-1	0	1
11	2	"WMGNG"	183	"no-go to avoid losing"	0	0	-1	1	1
11	2	"WMGNG"	184	"go to win"	1	1	1	1	1
11	2	"WMGNG"	185	"no-go to avoid losing"	1	1	0	0	0
11	2	"WMGNG"	186	"no-go to avoid losing"	1	1	-1	0	1
11	2	"WMGNG"	187	"no-go to avoid losing"	1	1	-1	0	1
11	2	"WMGNG"	188	"no-go to win"	1	1	1	0	0
11	2	"WMGNG"	189	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	190	"go to avoid losing"	0	0	0	0	1
11	2	"WMGNG"	191	"no-go to avoid losing"	0	1	0	1	1
11	2	"WMGNG"	192	"go to avoid losing"	0	1	-1	0	1
11	2	"WMGNG"	193	"go to win"	1	1	1	1	1
11	2	"WMGNG"	194	"go to avoid losing"	0	1	-1	0	1
11	2	"WMGNG"	195	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	196	"go to avoid losing"	0	1	-1	0	0
11	2	"WMGNG"	197	"go to avoid losing"	0	1	-1	0	1
11	2	"WMGNG"	198	"go to win"	1	1	0	1	0
11	2	"WMGNG"	199	"no-go to avoid losing"	0	0	-1	1	1
11	2	"WMGNG"	200	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	201	"no-go to avoid losing"	1	1	-1	0	1
11	2	"WMGNG"	202	"go to avoid losing"	1	1	0	1	1
11	2	"WMGNG"	203	"go to avoid losing"	1	1	0	1	1
11	2	"WMGNG"	204	"go to avoid losing"	1	1	0	1	1
11	2	"WMGNG"	205	"go to win"	1	1	1	1	1
11	2	"WMGNG"	206	"no-go to avoid losing"	0	0	-1	1	1
11	2	"WMGNG"	207	"no-go to win"	1	1	0	0	1
11	2	"WMGNG"	208	"no-go to win"	0	0	0	1	1
11	2	"WMGNG"	209	"go to avoid losing"	1	1	0	1	1
11	2	"WMGNG"	210	"no-go to avoid losing"	0	1	0	1	1
11	2	"WMGNG"	211	"no-go to avoid losing"	0	1	0	1	1
11	2	"WMGNG"	212	"no-go to win"	0	1	1	1	1
11	2	"WMGNG"	213	"no-go to win"	0	1	1	1	1
11	2	"WMGNG"	214	"no-go to avoid losing"	0	1	0	1	1
11	2	"WMGNG"	215	"go to avoid losing"	1	1	0	1	1
11	2	"WMGNG"	216	"no-go to win"	0	1	1	1	1
11	2	"WMGNG"	217	"no-go to win"	0	1	1	1	1
11	2	"WMGNG"	218	"go to avoid losing"	1	0	-1	1	1
11	2	"WMGNG"	219	"go to win"	1	1	1	1	1
11	2	"WMGNG"	220	"no-go to avoid losing"	0	1	0	1	1
11	2	"WMGNG"	221	"go to win"	1	1	1	1	0
11	2	"WMGNG"	222	"go to avoid losing"	1	1	0	1	1
11	2	"WMGNG"	223	"go to avoid losing"	1	1	0	1	1
11	2	"WMGNG"	224	"no-go to win"	0	0	0	1	1
11	2	"WMGNG"	225	"no-go to avoid losing"	0	1	0	1	1
11	2	"WMGNG"	226	"go to win"	1	1	1	1	1
11	2	"WMGNG"	227	"go to win"	1	1	1	1	1
11	2	"WMGNG"	228	"go to avoid losing"	1	1	0	1	1
11	2	"WMGNG"	229	"go to avoid losing"	1	1	0	1	1
11	2	"WMGNG"	230	"no-go to avoid losing"	0	1	0	1	1
11	2	"WMGNG"	231	"go to avoid losing"	1	1	0	1	0
11	2	"WMGNG"	232	"go to win"	1	1	1	1	1
11	2	"WMGNG"	233	"no-go to win"	0	1	1	1	1
11	2	"WMGNG"	234	"go to avoid losing"	0	1	-1	0	1
11	2	"WMGNG"	235	"go to win"	1	1	1	1	1
11	2	"WMGNG"	236	"no-go to avoid losing"	0	0	-1	1	1
11	2	"WMGNG"	237	"go to avoid losing"	1	1	0	1	1
11	2	"WMGNG"	238	"go to win"	1	1	1	1	0
11	2	"WMGNG"	239	"go to win"	1	1	1	1	1
11	2	"WMGNG"	240	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	1	"go to avoid losing"	1	0	0	1	0
14	1	"WMGNG"	2	"go to avoid losing"	1	0	-1	1	1
14	1	"WMGNG"	3	"go to win"	1	1	0	1	0
14	1	"WMGNG"	4	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	5	"go to win"	1	1	1	1	1
14	1	"WMGNG"	6	"go to win"	1	1	1	1	1
14	1	"WMGNG"	7	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	8	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	9	"go to win"	1	1	1	1	1
14	1	"WMGNG"	10	"go to avoid losing"	0	0	0	0	1
14	1	"WMGNG"	11	"go to win"	1	1	1	1	0
14	1	"WMGNG"	12	"go to avoid losing"	0	1	-1	0	1
14	1	"WMGNG"	13	"go to win"	1	1	1	1	1
14	1	"WMGNG"	14	"no-go to avoid losing"	1	1	-1	0	1
14	1	"WMGNG"	15	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	16	"go to avoid losing"	0	0	0	0	1
14	1	"WMGNG"	17	"go to avoid losing"	0	1	-1	0	1
14	1	"WMGNG"	18	"go to avoid losing"	0	1	-1	0	1
14	1	"WMGNG"	19	"no-go to avoid losing"	1	1	-1	0	1
14	1	"WMGNG"	20	"go to win"	1	1	1	1	1
14	1	"WMGNG"	21	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	22	"go to avoid losing"	0	0	0	0	1
14	1	"WMGNG"	23	"go to avoid losing"	0	1	-1	0	1
14	1	"WMGNG"	24	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	25	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	26	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	27	"go to avoid losing"	0	1	-1	0	1
14	1	"WMGNG"	28	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	29	"no-go to win"	0	1	1	1	0
14	1	"WMGNG"	30	"go to avoid losing"	1	0	-1	1	1
14	1	"WMGNG"	31	"no-go to win"	1	0	1	0	0
14	1	"WMGNG"	32	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	33	"no-go to win"	1	0	1	0	1
14	1	"WMGNG"	34	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	35	"go to avoid losing"	0	1	-1	0	1
14	1	"WMGNG"	36	"no-go to win"	1	0	1	0	1
14	1	"WMGNG"	37	"go to avoid losing"	1	0	-1	1	0
14	1	"WMGNG"	38	"go to avoid losing"	1	1	0	1	1
14	1	"WMGNG"	39	"no-go to win"	1	0	1	0	1
14	1	"WMGNG"	40	"go to win"	1	1	1	1	1
14	1	"WMGNG"	41	"go to win"	1	0	0	1	1
14	1	"WMGNG"	42	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	43	"go to win"	1	1	1	1	1
14	1	"WMGNG"	44	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	45	"go to win"	1	0	0	1	1
14	1	"WMGNG"	46	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	47	"go to win"	1	1	1	1	1
14	1	"WMGNG"	48	"go to win"	1	1	1	1	0
14	1	"WMGNG"	49	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	50	"go to win"	1	1	1	1	1
14	1	"WMGNG"	51	"go to win"	1	1	1	1	1
14	1	"WMGNG"	52	"go to win"	1	1	1	1	0
14	1	"WMGNG"	53	"go to avoid losing"	0	1	-1	0	1
14	1	"WMGNG"	54	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	55	"no-go to avoid losing"	0	0	-1	1	1
14	1	"WMGNG"	56	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	57	"go to avoid losing"	0	1	-1	0	1
14	1	"WMGNG"	58	"no-go to avoid losing"	0	1	0	1	0
14	1	"WMGNG"	59	"go to avoid losing"	1	1	0	1	0
14	1	"WMGNG"	60	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	61	"no-go to win"	1	1	1	0	0
14	1	"WMGNG"	62	"go to win"	1	1	1	1	1
14	1	"WMGNG"	63	"no-go to avoid losing"	1	1	-1	0	1
14	1	"WMGNG"	64	"go to avoid losing"	0	1	-1	0	1
14	1	"WMGNG"	65	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	66	"go to win"	1	0	0	1	1
14	1	"WMGNG"	67	"go to win"	1	1	1	1	1
14	1	"WMGNG"	68	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	69	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	70	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	71	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	72	"go to avoid losing"	0	1	-1	0	1
14	1	"WMGNG"	73	"no-go to avoid losing"	0	0	-1	1	0
14	1	"WMGNG"	74	"no-go to win"	1	0	1	0	1
14	1	"WMGNG"	75	"go to avoid losing"	1	1	-1	1	0
14	1	"WMGNG"	76	"go to win"	1	1	1	1	1
14	1	"WMGNG"	77	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	78	"go to avoid losing"	1	1	0	1	1
14	1	"WMGNG"	79	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	80	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	81	"go to win"	1	1	1	1	1
14	1	"WMGNG"	82	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	83	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	84	"no-go to win"	1	0	1	0	1
14	1	"WMGNG"	85	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	86	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	87	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	88	"no-go to win"	1	1	0	0	0
14	1	"WMGNG"	89	"go to avoid losing"	1	1	0	1	1
14	1	"WMGNG"	90	"go to avoid losing"	1	0	-1	1	1
14	1	"WMGNG"	91	"go to win"	1	1	1	1	1
14	1	"WMGNG"	92	"no-go to avoid losing"	0	0	-1	1	1
14	1	"WMGNG"	93	"go to win"	1	1	1	1	1
14	1	"WMGNG"	94	"go to win"	1	1	1	1	1
14	1	"WMGNG"	95	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	96	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	97	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	98	"go to win"	1	1	1	1	1
14	1	"WMGNG"	99	"go to win"	1	1	1	1	1
14	1	"WMGNG"	100	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	101	"go to win"	1	1	1	1	1
14	1	"WMGNG"	102	"go to avoid losing"	1	1	0	1	1
14	1	"WMGNG"	103	"go to win"	1	1	1	1	0
14	1	"WMGNG"	104	"no-go to avoid losing"	0	0	-1	1	1
14	1	"WMGNG"	105	"go to avoid losing"	0	1	-1	0	1
14	1	"WMGNG"	106	"go to avoid losing"	0	1	-1	0	0
14	1	"WMGNG"	107	"go to win"	1	1	1	1	1
14	1	"WMGNG"	108	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	109	"go to win"	1	1	1	1	0
14	1	"WMGNG"	110	"no-go to avoid losing"	0	1	0	1	1
14	1	"WMGNG"	111	"go to avoid losing"	1	1	0	1	1
14	1	"WMGNG"	112	"no-go to avoid losing"	0	0	-1	1	0
14	1	"WMGNG"	113	"go to avoid losing"	1	1	0	1	0
14	1	"WMGNG"	114	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	115	"no-go to win"	1	0	1	0	1
14	1	"WMGNG"	116	"no-go to avoid losing"	0	0	-1	1	1
14	1	"WMGNG"	117	"go to avoid losing"	1	1	0	1	1
14	1	"WMGNG"	118	"go to avoid losing"	1	1	0	1	1
14	1	"WMGNG"	119	"no-go to win"	1	1	0	0	1
14	1	"WMGNG"	120	"no-go to avoid losing"	0	1	0	1	1
14	2	"GNG"	121	"go to win"	1	1	1	1	NA
14	2	"GNG"	122	"no-go to win"	1	1	0	0	NA
14	2	"GNG"	123	"go to win"	1	1	1	1	NA
14	2	"GNG"	124	"no-go to avoid losing"	1	0	0	0	NA
14	2	"GNG"	125	"go to win"	1	0	0	1	NA
14	2	"GNG"	126	"go to win"	1	1	1	1	NA
14	2	"GNG"	127	"no-go to avoid losing"	1	1	-1	0	NA
14	2	"GNG"	128	"no-go to avoid losing"	1	1	-1	0	NA
14	2	"GNG"	129	"go to win"	1	0	0	1	NA
14	2	"GNG"	130	"go to win"	1	1	1	1	NA
14	2	"GNG"	131	"go to avoid losing"	1	0	-1	1	NA
14	2	"GNG"	132	"go to win"	1	1	1	1	NA
